userid,courseid,course,rating,강원도,경상북도,경상남도,전라북도,전라남도,충청도,제주도,경기도,서울,인천,대전,부산,광주,울산,대구,물,나무,역사문화,특색,맛집여행,호캉스,감성카페(프랜차이즈 제외),애견동반ㅇ,봄,여름,가을,겨울
4,101,"영남대학교 민속촌, 경산시립박물관, 자인계정숲, 자인시장(중식), 삼성현 역사문화공원, 반곡지",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
5,101,"영남대학교 민속촌, 경산시립박물관, 자인계정숲, 자인시장(중식), 삼성현 역사문화공원, 반곡지",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
5,102,"선본사, 불굴사, 자인향교, 반곡지",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0
4,102,"선본사, 불굴사, 자인향교, 반곡지",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0
4,103,"경산시립박물관, 영남대학교 민속촌, 경산향교, 남매지",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0
5,103,"경산시립박물관, 영남대학교 민속촌, 경산향교, 남매지",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0
5,104,"경산향교, 조곡서원, 관란서원, 용계서원, 자인향교, 금호서원, 하양향교",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
4,104,"경산향교, 조곡서원, 관란서원, 용계서원, 자인향교, 금호서원, 하양향교",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
7,104,"경산향교, 조곡서원, 관란서원, 용계서원, 자인향교, 금호서원, 하양향교",5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
5,105,"팔공산 관봉석조여래좌상(갓바위), 원효암, 불굴사",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4,105,"팔공산 관봉석조여래좌상(갓바위), 원효암, 불굴사",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4,106,"김수환추기경 사랑과 나눔공원, 지보사, 사라온이야기마을,법주사,위천수변테마파크",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
5,106,"김수환추기경 사랑과 나눔공원, 지보사, 사라온이야기마을,법주사,위천수변테마파크",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3,106,"김수환추기경 사랑과 나눔공원, 지보사, 사라온이야기마을,법주사,위천수변테마파크",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
4,107,"삼존석굴, 팔공산 하늘정원, 한밤마을, 화본역, 화본마을, 삼국유사 테마파크, 인각사",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
5,107,"삼존석굴, 팔공산 하늘정원, 한밤마을, 화본역, 화본마을, 삼국유사 테마파크, 인각사",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
6,108,"혜원의 집, 화본역, 역전상회",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
5,108,"혜원의 집, 화본역, 역전상회",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
3,108,"혜원의 집, 화본역, 역전상회",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
4,108,"혜원의 집, 화본역, 역전상회",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0
5,109,"대가야박물관, 대가야 왕릉전시관, 지산동 고분군, 대가야생활촌, 대가야 농촌체험특구, 개실마을",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0
4,109,"대가야 박물관, 대가야 왕릉전시관, 대가야 역사테마관광지, 지산동 고분군",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
5,109,"대가야 박물관, 대가야 왕릉전시관, 대가야 역사테마관광지, 지산동 고분군",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
4,110,"우륵박물관,가얏고마을, 개실마을",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
5,110,"우륵박물관,가얏고마을, 개실마을",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
4,111,"송정자연휴양림, 세아수목원, 다부동 전적기념관, 송림사, 가산산성, 한티순교성지",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
5,111,"송정자연휴양림, 세아수목원, 다부동 전적기념관, 송림사, 가산산성, 한티순교성지",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
5,112,"칠곡호국평화기념관,꿀벌나라테마공원, 왜관철교, 왜관시장",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
4,112,"칠곡호국평화기념관,꿀벌나라테마공원, 왜관철교, 왜관시장",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
4,113,"낙동강역사너울길, 구상문학관, 가실성당, 매원마을",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
5,113,"낙동강역사너울길, 구상문학관, 가실성당, 매원마을",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
3,114,"옻골마을, 김광석다시그리기길, 방천시장,대구근대골목(2코스)",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
4,114,"옻골마을, 김광석다시그리기길, 방천시장,대구근대골목(3코스)",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
5,114,"옻골마을, 김광석다시그리기길, 방천시장,대구근대골목(4코스)",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
3,115,"삼사해상공원, 강구항, 해맞이공원,풍력발전단지, 괴시리 전통마을(목은이색기념관), 고래불해수욕장",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,115,"삼사해상공원, 강구항, 해맞이공원,풍력발전단지, 괴시리 전통마을(목은이색기념관), 고래불해수욕장",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
5,115,"삼사해상공원, 강구항, 해맞이공원,풍력발전단지, 괴시리 전통마을(목은이색기념관), 고래불해수욕장",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
3,116,"대게원조마을, 장육사,벌영리 메타세쿼이아숲",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,116,"대게원조마을, 장육사,벌영리 메타세쿼이아숲",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
5,116,"대게원조마을, 장육사,벌영리 메타세쿼이아숲",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
7,117,블루로드 : 영덕 대게공원~고래불해수욕장,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0
3,118,"축서사,오전약수,약수닭백숙,목재문화체험장,분천역 산타마을",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1
4,118,"축서사,오전약수,약수닭백숙,목재문화체험장,분천역 산타마을",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1
5,118,"축서사,오전약수,약수닭백숙,목재문화체험장,분천역 산타마을",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1
3,119,"국립백두대간수목원, 청량산 하늘다리",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,119,"국립백두대간수목원, 청량산 하늘다리",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7,119,"국립백두대간수목원, 청량산 하늘다리",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,119,"국립백두대간수목원, 청량산 하늘다리",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
3,120,"성류굴, 엑스포공원, 봉평신라비, 덕구온천, 죽변항",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
4,120,"성류굴, 엑스포공원, 봉평신라비, 덕구온천, 죽변항",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
5,120,"성류굴, 엑스포공원, 봉평신라비, 덕구온천, 죽변항",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
3,121,"경상북도 민물고기 생태체험관, 촛대바위, 구산해수욕장, 백암온천",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
4,121,"경상북도 민물고기 생태체험관, 촛대바위, 구산해수욕장, 백암온천",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
5,121,"경상북도 민물고기 생태체험관, 촛대바위, 구산해수욕장, 백암온천",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
3,122,"울진금강소나무숲길(사전예약 필수), 이현세만화거리",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
4,122,"울진금강소나무숲길(사전예약 필수), 이현세만화거리",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
5,122,"울진금강소나무숲길(사전예약 필수), 이현세만화거리",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
3,123,"염전체험장/울진아쿠아리움, 황금대게공원, 망양정 옛터, 후포 등기산 스카이워크, 대게홍보전시관",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
5,123,"염전체험장/울진아쿠아리움, 황금대게공원, 망양정 옛터, 후포 등기산 스카이워크, 대게홍보전시관",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
4,123,"염전체험장/울진아쿠아리움, 황금대게공원, 망양정 옛터, 후포 등기산 스카이워크, 대게홍보전시관",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
3,124,"나리분지, 예림원, 도동, 서면지역관광(남양, 태하)",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
5,124,"나리분지, 예림원, 도동, 서면지역관광(남양, 태하)",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
4,124,"나리분지, 예림원, 도동, 서면지역관광(남양, 태하)",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
3,125,"내수전일출전망대, 저동항회센터, 봉래폭포, 도동, 저동항 야경",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
4,125,"내수전일출전망대, 저동항회센터, 봉래폭포, 도동, 저동항 야경",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
5,125,"내수전일출전망대, 저동항회센터, 봉래폭포, 도동, 저동항 야경",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
7,125,"내수전일출전망대, 저동항회센터, 봉래폭포, 도동, 저동항 야경",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
6,125,"내수전일출전망대, 저동항회센터, 봉래폭포, 도동, 저동항 야경",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
7,126,"독도, 약수공원, 행남해안 산책로, 홍합밥",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
3,126,"독도, 약수공원, 행남해안 산책로, 홍합밥",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
4,126,"독도, 약수공원, 행남해안 산책로, 홍합밥",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
5,126,"독도, 약수공원, 행남해안 산책로, 홍합밥",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
3,127,"석굴암, 불국사, 보문관광단지, 국립경주박물관, 첨성대, 천마총, 황리단길",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
4,127,"석굴암, 불국사, 보문관광단지, 국립경주박물관, 첨성대, 천마총, 황리단길",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
6,127,"석굴암, 불국사, 보문관광단지, 국립경주박물관, 첨성대, 천마총, 황리단길",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
5,127,"석굴암, 불국사, 보문관광단지, 국립경주박물관, 첨성대, 천마총, 황리단길",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
6,128,"불국사, 천마총, 국립경주박물관, 경주쌈밥, 첨성대/동궁과 울지",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
5,128,"불국사, 천마총, 국립경주박물관, 경주쌈밥, 첨성대/동궁과 울지",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
7,128,"불국사, 천마총, 국립경주박물관, 경주쌈밥, 첨성대/동궁과 울지",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
4,128,"불국사, 천마총, 국립경주박물관, 경주쌈밥, 첨성대/동궁과 울지",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
3,128,"불국사, 천마총, 국립경주박물관, 경주쌈밥, 첨성대/동궁과 울지",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
6,129,"석굴암, 감은사지, 문무대왕릉, 분황사, 김유신묘, 무열왕릉",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
5,129,"석굴암, 감은사지, 문무대왕릉, 분황사, 김유신묘, 무열왕릉",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
4,129,"석굴암, 감은사지, 문무대왕릉, 분황사, 김유신묘, 무열왕릉",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
7,129,"석굴암, 감은사지, 문무대왕릉, 분황사, 김유신묘, 무열왕릉",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
3,129,"석굴암, 감은사지, 문무대왕릉, 분황사, 김유신묘, 무열왕릉",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
3,130,"봉정사, 안동한지공장전시관, (구시장 찜닭골목)안동찜닭, 하회세계탈박물관, 하회마을, 병산서원",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
4,130,"봉정사, 안동한지공장전시관, (구시장 찜닭골목)안동찜닭, 하회세계탈박물관, 하회마을, 병산서원",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
5,130,"봉정사, 안동한지공장전시관, (구시장 찜닭골목)안동찜닭, 하회세계탈박물관, 하회마을, 병산서원",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
6,130,"봉정사, 안동한지공장전시관, (구시장 찜닭골목)안동찜닭, 하회세계탈박물관, 하회마을, 병산서원",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1
3,131,"부용대, 병산서원, 하회마을, 헛제사밥, 하회세계탈 박물관, 하회별신굿 탈놀이, 봉정사, 간고등어정식, 월영교",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1
4,131,"부용대, 병산서원, 하회마을, 헛제사밥, 하회세계탈 박물관, 하회별신굿 탈놀이, 봉정사, 간고등어정식, 월영교",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1
5,131,"부용대, 병산서원, 하회마을, 헛제사밥, 하회세계탈 박물관, 하회별신굿 탈놀이, 봉정사, 간고등어정식, 월영교",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1
6,131,"부용대, 병산서원, 하회마을, 헛제사밥, 하회세계탈 박물관, 하회별신굿 탈놀이, 봉정사, 간고등어정식, 월영교",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1
3,132,"유교랜드, 안동시립민속박물관, 임청각, 예끼마을, 도산서원, 국학진흥원",7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
6,132,"유교랜드, 안동시립민속박물관, 임청각, 예끼마을, 도산서원, 국학진흥원",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
4,132,"유교랜드, 안동시립민속박물관, 임청각, 예끼마을, 도산서원, 국학진흥원",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
5,132,"유교랜드, 안동시립민속박물관, 임청각, 예끼마을, 도산서원, 국학진흥원",8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
4,133,"을지전망대, 양구자연생태공원",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
3,133,"을지전망대, 양구자연생태공원",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
5,133,"을지전망대, 양구자연생태공원",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
6,133,"을지전망대, 양구자연생태공원",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
5,134,"박수근미술관, 국토정중앙천문대 캠핑장",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
4,134,"박수근미술관, 국토정중앙천문대 캠핑장",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
3,134,"박수근미술관, 국토정중앙천문대 캠핑장",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
3,135,"철원평화전망대, 월정리역, DMZ 생태 평화공원",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
5,135,"철원평화전망대, 월정리역, DMZ 생태 평화공원",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
4,135,"철원평화전망대, 월정리역, DMZ 생태 평화공원",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
2,136,한탄강래프팅,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
6,136,한탄강래프팅,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,137,"칠성전망대, 한국수달연구센터, 파로호 산소 100리길, 산약초마을",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
5,137,"칠성전망대, 한국수달연구센터, 파로호 산소 101리길, 산약초마을",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
4,137,"칠성전망대, 한국수달연구센터, 파로호 산소 102리길, 산약초마을",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
6,137,"칠성전망대, 한국수달연구센터, 파로호 산소 103리길, 산약초마을",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
3,138,"6.25 전쟁체험전시관, 청간정, DMZ박물관, 왕고마을 한옥민박",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
4,138,"6.25 전쟁체험전시관, 청간정, DMZ박물관, 왕고마을 한옥민박",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
5,138,"6.25 전쟁체험전시관, 청간정, DMZ박물관, 왕고마을 한옥민박",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
6,138,"6.25 전쟁체험전시관, 청간정, DMZ박물관, 왕고마을 한옥민박",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
3,139,"상원사, 산채 으뜸마을, 켄싱턴 플로라가든",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
4,139,"상원사, 산채 으뜸마을, 켄싱턴 플로라가든",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
6,139,"상원사, 산채 으뜸마을, 켄싱턴 플로라가든",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
5,139,"상원사, 산채 으뜸마을, 켄싱턴 플로라가든",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
7,139,"상원사, 산채 으뜸마을, 켄싱턴 플로라가든",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
1,140,장암산 패러글라이딩,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
2,140,장암산 패러글라이딩,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
3,140,장암산 패러글라이딩,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
7,140,장암산 패러글라이딩,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
3,141,"설악산 자생식물원, 영금정, 청초호, 속초 관광수산시장",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,141,"설악산 자생식물원, 영금정, 청초호, 속초 관광수산시장",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
5,141,"설악산 자생식물원, 영금정, 청초호, 속초 관광수산시장",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
6,141,"설악산 자생식물원, 영금정, 청초호, 속초 관광수산시장",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
7,141,"설악산 자생식물원, 영금정, 청초호, 속초 관광수산시장",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1,142,아바이마을,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1
3,142,아바이마을,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1
5,142,아바이마을,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1
4,142,아바이마을,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1
7,142,아바이마을,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0
3,143,"양양 5일장, 남대천 생태관찰로, 오산리 선사유적 박물관",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,143,"양양 6일장, 남대천 생태관찰로, 오산리 선사유적 박물관",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
5,143,"양양 7일장, 남대천 생태관찰로, 오산리 선사유적 박물관",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
3,144,"일현미술관, 하조대",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,144,"일현미술관, 하조대",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
5,144,"일현미술관, 하조대",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
7,144,"일현미술관, 하조대",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
7,145,"태백 석탄박물관, 철암탄광역사촌, 용연동굴",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
4,145,"태백 석탄박물관, 철암탄광역사촌, 용연동굴",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
